AUTHOR ID,AUTHOR NAME (ORIGINAL LANGUAGE),AUTHOR NAME TRANSLITERATION,TITLE ID,TITLE ID,TITLE OF WORK (ORIGINAL LANGUAGE),TITLE OF WORK TRANSLITERATION,LANGUAGE,GENRE,TYPE,DATE,MANUSCRIPT CURRENT LOCATION / PRINT ORIGINAL LOCATION,PUBLISHER,SCRIPT,PAGE COUNT,DIMENSIONS,ADDITIONAL INFO,SPECIFIC EDITION BIBLIOGRAPHY,CONTENT LOCATION,GENERAL BIBLIOGRAPHY,NOTES
0,ANONYMOUS,ANONYMOUS,,,آرناؤدكوي خريطه سي,Arnavutköy Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,50x40 cm,ölçek: 1:25000,IRCICA: no: 614.,Arnavutköy,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آرتوين خريطه سي,Artvin Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek: 1:200000,"IRCICA, no: 56, 67.",Artvin,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آرتوين خريطه سي,Artvin Haritası,Turkish,Harîta,PRINT,1334 AH (1332 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:200000,"AMHK, s. 1.",Artvin,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آرتوين خريطه سي,Artvin Haritası,Turkish,Harîta,PRINT,1330 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,ölçek: 1:200000,"BKHK, nr. 371-400, BKHK, I, 209.",Artvin,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,آسيا خريطه سي,Asya Haritası,Turkish,Harîta,PRINT,1310 AH (1308 Rumi),[Not provided],[Not provided],N/A,N/A,50x45 cm,ölçek: 1:30000000,"AMHK, s. 1.",Asya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آسيا خريطه سي,Asya Haritası,Turkish,Harîta,PRINT,1311 AH (1309 Rumi),[Not provided],[Not provided],N/A,N/A,55x45 cm,ölçek: 1:30000000,"AMHK, s. 1.",Asya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آسيا خريطه سي,Asya Haritası,Turkish,Harîta,MANUSCRIPT,1258 AH,"Kandilli Rasathanesi, nr.571/1",N/A,N/A,N/A,433x360 mm,"Bir mil 2500 zira, 3 mil bir saat olmak üzere, 200 saat uzunluğunda mikyas-ı Osmanıdir.","KRKYEK, II, 103.",Asya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آسيا خريطه سي,Asya Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"68,5x49,5 cm",ölçek: 1:18886000,"IRCICA, no: 347.",Asya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوروپا- آسيا وآفريقا قطعه لرنده واقع دولت عليه اولكاسنك وجوار حدودنده واقع بعض عجم وروسيه وآووستريا دولتلرينك وبعض جزاير اولكالرندن بر قسمينك خريطه سيدر,Avrupa- Asya ve Afrika Kıtalarında Vaki Devlet-i Aliyye Ülkesinin ve Civar Hududunda Vaki' Bazı Acem ve Rusya ve Avusturya Devletlerinin ve Bazı Cezayir Ülkelerinden Bir Kısmının Haritasıdır,Turkish,Harîta,MANUSCRIPT,[Not provided],"BKHK, nr. 4: 1262",N/A,N/A,N/A,148x280(35x37) cm,ölçek: 15'i 1 derece olmak üzere Nemçe mili.,"BKHK, I, 243.",Afrika; Asya; Avrupa; Avusturya; Cezayir; Rusya; Azcem; Osmanlı Devleti,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آوروپا- آسيا وآفريقا قطعه لرنده واقع ممالك عثمانيه خريطه سي,Avrupa- Asya ve Afrika Kıtalarında Vâki Memâlik-i Osmaniye Haritası,Turkish,Harîta,PRINT,1254 AH,[Not provided],Mekteb-i Mansure,N/A,N/A,123x102(19x27) cm,ölçeksiz,"BKHK, nr. 479, BKHK, I, 243",Osmanlı Devleti,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آوروپا- آسيا وآفريقاده واقع بالجمله ممالك عثمانيه نك همجوار بولنان دول سائره اراضيسيله خط حدودلرينك وقرا وچفتلكات وپاتيقه يوللردن صرف نظر برله جاده طريقلري ايله كبير انهار وقصبه وشهرلري مبين خريطه در,Avrupa- Asya ve Afrika'da Vaki Bilcümle Memalik-i Osmaniye'nin Hemcivar Bulunan Düvel-i Saire Arazisiyla Hatt-ı Hududlarının ve Kura ve Çiftlikat ve Patika Yollardan Sarf-ı Nazar Birle Cadde Tarikleri ile Kebir Enhâr ve Kasaba ve Şehirleri Mübeyyin Haritadır,Turkish,Harîta,PRINT,1267 AH,İstanbul,Mühendishane-i Berri-i Hümayun Matbaası,N/A,N/A,238x240(?x30) cm,ölçeksiz,"BKHK, nr. 2, BKHK, I, 243.",İstanbul,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آوروپا خريطه سي,Avrupa Haritası,Turkish,Harîta,PRINT,1303 AH (1885 CE),[Not provided],[Not provided],N/A,N/A,40x50 cm,ölçek: 1:2000000,"AMHK, s. 1.",Avrupa,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوروپا خريطه سي,Avrupa Haritası,Turkish,Harîta,PRINT,1309 AH,İstanbul,Mahmud Bey Matbaası,N/A,N/A,32x42(21x15) cm,ölçek: 1:15000000,"BKHK, nr. 253, BKHK, I, 223.",Avrupa,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,آوروپا خريطه سي,Avrupa Haritası,Turkish,Harîta,PRINT,1311 AH (1309 Rumi),[Not provided],[Not provided],N/A,N/A,42x32 cm,ölçek: 1:10000000,"AMHK, s. 1.",Avrupa,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوروپا خريطه سي,Avrupa Haritası,Turkish,Harîta,PRINT,1316 AH (1314 Rumi),[Not provided],[Not provided],N/A,N/A,105x135 cm,ölçek: 1:4500000,"AMHK, s. 1.",Avrupa,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوروپا اقليمنده دولت عليه نك حكمنده اولان يرلر خريطه سي,Avrupa İkliminde Devlet-i Aliyye'nin Hükmünde Olan Yerler Haritası,Turkish,Harîta,MANUSCRIPT,[Not provided],"Kandilli Rasathanesi, nr.573/1",N/A,N/A,N/A,"54x73,6 cm","Sol alt köşesindeki ölçek yazısında Osmanlı saati, Nemçe, Rusya, İtalya, İngiliz milleri gösterilmiştir. ","KRKYEK, II, 105.",Avrupa,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آوستراليا خريطه سي,Avustralya Haritası,Turkish,Harîta,PRINT,1309 AH (1307 Rumi),[Not provided],[Not provided],N/A,N/A,53x42 cm,ölçeksiz.,"AMHK, s. 2.",Avustralya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوستراليا خريطه سي,Avustralya Haritası,Turkish,Harîta,PRINT,1311 AH (1309 Rumi),[Not provided],[Not provided],N/A,N/A,46x56 cm,ölçeksiz.,"AMHK, s. 2.",Avustralya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوستراليا خريطه سي,Avustralya Haritası,Turkish,Harîta,PRINT,1313 AH (1311 Rumi),[Not provided],[Not provided],N/A,N/A,50x40 cm,ölçek: 1:2500000,"AMHK, s. 2.",Avustralya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوستراليا خريطه سي,Avustralya Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"68,5x49,5 cm",ölçek: 1:20000000,"IRCICA, no: 350.",Avustralya,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوستريا-مجارستان خريطه سي,Avusturya- Macaristan Haritası,Turkish,Harîta,PRINT,1312 AH (1310 Rumi),[Not provided],[Not provided],N/A,N/A,33x43 cm,ölçek: 1:3500000,"AMHK, s. 2.",Avusturya; Macaristan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آوستريا-مجارستان خريطه سي,Avusturya- Macaristan Haritası,Turkish,Harîta,PRINT,1329 AH (1327 Rumi),[Not provided],[Not provided],N/A,N/A,55x73 cm,ölçek: 1:1500000,"AMHK, s. 2.",Avusturya; Macaristan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek: 1:200000,"IRCICA, no: 68.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,1330 AH (1328 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:200000,"AMHK, s. 2.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,1332 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,ölçek: 1:200000,"BKHK, nr. 1103, BKHK, I, 56.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,1336 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,ölçek: 1:200000,"BKHK, nr. 1102, BKHK, I, 56.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,29x35(25x29) cm,ölçek: 1:210000,"BKHK, nr. 933, BKHK, I, 56.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],İstanbul,Mühendishane-i Berri-i Hümayun Matbaası,N/A,N/A,24x28(21x12) cm,ölçeksiz,"BKHK, nr. 1294-1301-1311, BKHK, I, 57.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,71x57(28x21) cm,ölçeksiz,"BKHK, 351, BKHK, I, 57",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,72x66(20x16) cm,ölçeksiz,"BKHK, nr. 1210, BKHK, I, 57.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين خريطه سي,Aydın Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,50x40(25x20) cm,ölçeksiz,"BKHK, nr. 71, BKHK, I, 56.",Aydın,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيدين ولايتي يوللريني ارائه ايدر خريطه,Aydın Vilayeti Yollarını İrae Eder Harita,Turkish,Harîta,MANUSCRIPT,[Not provided],"BKHK, nr. 342",N/A,N/A,N/A,73x65(19x17) cm,ölçek: 1:500000,"BKHK, I, 30",Aydın,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,آيوالق خريطه سي,Ayvalık Haritası,Turkish,Harîta,PRINT,1330 AH (1328 Rumi),[Not provided],[Not provided],N/A,N/A,50x67 cm,ölçek: 1:200000,"AMHK, s. 2.",Ayvalık ,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيوالق خريطه سي,Ayvalık Haritası,Turkish,Harîta,PRINT,1328 AH,İstanbul,Erkan-ı Harbiye-i Umümiye Matbaaası,N/A,N/A,53x43(16x25) cm,ölçek: 1:200000,"BKHK, nr. 1003-1005, BKHK, I, 57.",Ayvalık ,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,آيوالق خريطه سي,Ayvalık Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek: 1:200000,"IRCICA, no: 69.",Ayvalık ,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,عزيزيه خريطه سي,Aziziye Haritası,Turkish,Harîta,PRINT,1327 AH,İstanbul,Erkan-ı Harbiye-i Umümiye Matbaası,N/A,N/A,"53,5x43 cm",ölçek: 1:200000,"IRCICA, no: 32.",Aziziye,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بافره خريطه سي,Bafra Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek: 1:200000,"IRCICA, no:70.",Bafra,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بغداد- بصره خريطه سي,Bağdad- Basra Haritası,Turkish,Harîta,PRINT,1264 AH,[Not provided],[Not provided],N/A,N/A,138x60 cm,ölçeksiz.,"AMHK, s. 2.",Bağdad; Basra,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بغداد شهري قروكسي,Bağdad Şehri Krokisi,Turkish,Harîta; Kroki,MANUSCRIPT,[Not provided],"Revan Köşkü, nr. 1818",N/A,N/A,N/A,240x216 cm,[Not provided],"F. Karatay, TY, nr.1444.",Bağdad; Karadağ; Kerkük,"E.H. Van De Waal, ""Manuscript Maps in the Topkapı Sarayı Library, İstanbul"", Imago Mundi, XXIII, 1969, s. 87.",
0,ANONYMOUS,ANONYMOUS,,,بغداد خريطه سي,Bağdad Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x44 cm",ölçek: 1:500000,"IRCICA, no: 330.",Bağdad,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بغداد ولايتي خريطه سي,Bağdad Vilâyeti Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,32x34(25x21) cm,ölçek: 1:1500000,"BKHK, nr. 879, BKHK, I, 217.",Bağdad,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بغداد ولايتي خريطه سي,Bağdad Vilâyeti Haritası,Turkish,Harîta,PRINT,[Not provided],İstanbul,Mühendishane-i Berri-i Hümayun Matbaası,N/A,N/A,32x34(25x21) cm,ölçek: 1:1750000,"BKHK, nr. 1298, BKHK, I, 217.",Bağdad,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باغچه كوي بلغراد اورماني خريطه سي,Bahçeköy Belgrad Ormanı Haritası,Turkish,Harîta,PRINT,1335 AH (1916 CE),İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,50x40 cm,ölçek: 1:25000,IRCICA: no: 602.,Bahçeköy; Belgrad,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باغچه كوي خريطه سي,Bahçeköy Haritası,Turkish,Harîta,PRINT,1332 AH (1330 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:25000,"AMHK, s. 2.",Bahçeköy,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باغچه كوي خريطه سي,Bahçeköy Haritası,Turkish,Harîta,PRINT,1332 AH (1330 Rumi),İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,45x53cm,ölçek: 1:25000,"BKHK, nr. 397, BKHK, I, 63.",İstanbul,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,بحر سفيد بوغازي آسياي عثماني خريطه سي,Bahr-ı Sefid Boğazı Asyâ-yı Osmânı Haritası,Turkish,Osmânî; Harîta,PRINT,1333 AH (1331 Rumi),İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,48x71(29x29) cm,ölçek. 1:10000,"BKHK, nr. 23, BKHK, I, 251.",Osmanlı Devleti,[Not provided],Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,بحر سياه بوغازي خريطه سي,Bahr-i Siyah Boğazı Haritası,Turkish,Harîta,PRINT,[Not provided],İstanbul,Mühendishane-i Berri-i Hümayun Matbaası,N/A,N/A,45x29(28x21) cm,ölçeksiz,"BKHK, nr. 1326, BKHK, I, 63.",Bahr-i Siyah,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بحر سياه خريطه سي,Bahr-i Siyah Haritası,Turkish,Harîta,PRINT,1256 AH,İstanbul,Mekteb-i Harbiye-i Şahane Matbaası,N/A,N/A,77x54 cm,ölçeksiz,"BKHK, nr. 451, BKHK, I, 254.",Bahr-i Siyah,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بحر سياه - شرقي آناطولي خريطه سي,Bahr-i Siyah- Şarkî Anadolu Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,67x102(18x13) cm,ölçek: 1:840000,"BKHK, nr. 330, BKHK, I, 209.",Anadolu,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باقر كوي (مقري كوي) خريطه سي,Bakırköy (Makri Köy) Haritası,Turkish,Harîta,PRINT,1332 AH (1330 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:25000,"AMHK, s. 2.",Bakırköy,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باليكسري خريطه سي,Balıkesir Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek. 1:200000,"IRCICA, no:71.",Balıkesir,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باليكسري خريطه سي,Balıkesir Haritası,Turkish,Harîta,PRINT,1337 AH (1335 Rumi),[Not provided],[Not provided],N/A,N/A,48x60 cm,ölçeksiz.,"AMHK, s. 2.",Balıkesir,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باليكسري خريطه سي,Balıkesir Haritası,Turkish,Harîta,PRINT,1340 AH (1338 Rumi),[Not provided],[Not provided],N/A,N/A,43x102 cm,ölçeksiz.,"AMHK, s. 2.",Balıkesir,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باليكسري خريطه سي,Balıkesir Haritası,Turkish,Harîta,PRINT,1330 AH (1328 Rumi),İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,ölçek: 1:200000.,"BKHK, nr. 996-997, BKHK, I, 57.",Balıkesir,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,باليكسري خريطه سي,Balıkesir Haritası,Turkish,Harîta,PRINT,1338 AH (1336 Rumi),İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(25x16) cm,ölçek: 1:200000.,"BKHK, nr. 994-995, BKHK, I, 57.",Balıkesir,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,بالقان حربنده آوروپاي عثماني خريطه سي,Balkan Harbinde Avrupâ-yı Osmânı Haritası,Turkish,Askeri; Osmânî; Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,93x80 cm,ölçek: 1:500000,"AMHK, s. 2.",Balkan,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بالقان شبه جزيره سي خريطه سي,Balkan Şibh-i Ceziresi Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],Matbaa-yı Osmani,N/A,N/A,76x89(24x21) cm,ölçek: 1:500000,"BKHK, nr. 28, BKHK, I, 249.",Balkan,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بالقان اولكالري خريطه سي,Balkan Ülkeleri Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,62x44 cm,ölçek yok,"IRCICA, no:341",Balkan,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بالقانلر خريطه سي,Balkanlar Haritası,Turkish,Harîta,PRINT,1305 AH,İstanbul,Erkan-ı Umumiye Reisliği,N/A,N/A,150x90 cm,ölçek. 1:300000,"IRCICA, no: 808.",Balkan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,بالقانلر خريطه سي,"
Balkanlar Haritası",Turkish,Harîta,PRINT,1305 AH,İstanbul,Erkan-ı Umumiye Reisliği,N/A,N/A,200x90 cm,ölçek. 1:300000,"IRCICA, no: 809.",Balkan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,بالقانلر خريطه سي,"
Balkanlar Haritası",Turkish,Harîta,PRINT,1290 AH,İstanbul,Erkan-ı Umumiye Reisliği,N/A,N/A,150x90 cm,ölçek. 1:300000,"IRCICA, no: 811.",Balkan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,بالقانلر خريطه سي,"
Balkanlar Haritası",Turkish,Harîta,PRINT,1305 AH,İstanbul,Erkan-ı Umumiye Reisliği,N/A,N/A,194x89 cm,ölçek. 1:300000,"IRCICA, no: 810.",Balkan,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باندرمه خريطه سي,"
Bandırma Haritası",Turkish,Harîta,PRINT,1327 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,"53,5x43 cm",ölçek. 1:200000,"IRCICA, no: 33, 64.",İstanbul,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باندرمه خريطه سي,Bandırma Haritası,Turkish,Harîta,PRINT,1328 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,53x43(16x25) cm,ölçek: 1:200000,"BKHK, nr. 389-1018-1021, BKHK, I, 57.",İstanbul,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باركيري خريطه سي,Bargiri Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,"53,5x43 cm",ölçek. 1:200000,"IRCICA, no:72.",Bargiri ,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باركيري (مراديه) خريطه سي,Bargiri (Muradiye) Haritası,Turkish,Harîta,PRINT,1333 AH (1331 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:200000,"AMHK, s. 2.",Bargiri ,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,باركيري - بايزيد خريطه سي,Bargiri - Bayezid Haritası,Turkish,Harîta,PRINT,1330 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,ölçek: 1:200000,"BKHK, nr. 367-383, 965, BKHK, I, 209, 210.",Bargiri; Bayezid,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,باركيري - بايزيد خريطه سي,Bargiri - Bayezid Haritası,Turkish,Harîta,PRINT,1332 AH,İstanbul,Erkan-ı Harbiye-i Umumiye Matbaası,N/A,N/A,43x53(16x25) cm,[Not provided],"BKHK, nr. 1015, BKHK, I, 210",Bargiri; Bayezid,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name; Unclear what dating system the date in the Ihsanoglu citation uses
0,ANONYMOUS,ANONYMOUS,,,بصره خريطه سي,Basra Haritası,Turkish,Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,58x46 cm,ölçek. 1:500000,"IRCICA, no:334.",Basra,[Not provided],
0,ANONYMOUS,ANONYMOUS,,,بصره ولايتي خريطه سي,Basra Vilâyeti Haritası,Turkish,Vilayet; Harîta,PRINT,[Not provided],[Not provided],[Not provided],N/A,N/A,24x20(13x19) cm,ölçek: 1:1500000,"BKHK, nr. 869, BKHK, I, 255.",Basra,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,بصره ولايتي خريطه سي,Basra Vilâyeti Haritası,Turkish,Vilayet; Harîta,PRINT,[Not provided],İstanbul,Mühendishane-i Berri-i Hümayun Matbaası,N/A,N/A,46x32(28x20) cm,ölçek: 1:400000,"BKHK, nr. 1286, BKHK, I, 217.",Basra,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
0,ANONYMOUS,ANONYMOUS,,,باشي بيوك جبخانه سي واطرافي خريطه سي,Başıbüyük Cebhânesi ve Etrafı Haritası,Turkish,Harîta,MANUSCRIPT,[Not provided],"Hazine, nr. 1864",N/A,N/A,N/A,"10,5x1,12 m",İpek kumaş üzerine yapıştırrlmış kartona çizilmiştir,"F.Karatay, TY, nr.1436; Manuscript Maps in the Topkapı Saray Library, s. 87.",Başıbüyük,[Not provided],There might have been a typing error in the entry when it comes to the unit of dimensions (meters vs centimeters)
0,ANONYMOUS,ANONYMOUS,,,باش قلعه خريطه سي,Başkale Haritası,Turkish,Harîta,PRINT,1333 AH (1331 Rumi),[Not provided],[Not provided],N/A,N/A,50x60 cm,ölçek: 1:200000,"AMHK, s. 2.",Başkale,[Not provided],Color coded to differentiate copies of this work from copies of another work (presumably by another author) with the same name
